ID Items_count Cost Time State_count
max weight 50 
49,15,0.0000497820
ID Items_count Cost Time State_count
max weight 100 
49,15,0.0000493210
ID Items_count Cost Time State_count
max weight 250 
49,15,0.0000498750
ID Items_count Cost Time State_count
max weight 500 
49,15,0.0000503000
ID Items_count Cost Time State_count
max weight 1000 
49,15,0.0000996210
ID Items_count Cost Time State_count
max weight 2000 
49,15,0.0000501690
ID Items_count Cost Time State_count
max weight 50 
0,15,0.0000672990,	1414
1,15,0.0000377110,	1503
2,15,0.0000350370,	1945
3,15,0.0000353820,	1697
4,15,0.0000350410,	1393
5,15,0.0000351420,	1806
6,15,0.0000348010,	1709
7,15,0.0000343050,	1531
8,15,0.0000346120,	1437
9,15,0.0000402990,	1446
10,15,0.0000353110,	1427
11,15,0.0000349500,	1707
12,15,0.0000349390,	1576
13,15,0.0000339170,	1553
14,15,0.0000332490,	1611
15,15,0.0000445010,	1194
16,15,0.0000339390,	1632
17,15,0.0000332040,	1540
18,15,0.0000338530,	1323
19,15,0.0000335540,	1467
20,15,0.0000333460,	1878
21,15,0.0000329880,	1701
22,15,0.0000884370,	1977
23,15,0.0000339630,	1576
24,15,0.0000343740,	1435
25,15,0.0000344060,	1528
26,15,0.0000337020,	1786
27,15,0.0000340440,	1273
28,15,0.0000340280,	1670
29,15,0.0000338060,	1634
30,15,0.0000331390,	1259
31,15,0.0000340590,	1227
32,15,0.0000342430,	1688
33,15,0.0000467350,	1751
34,15,0.0000344360,	1626
35,15,0.0000345000,	1518
36,15,0.0000341800,	1525
37,15,0.0000441890,	1645
38,15,0.0000340730,	1564
39,15,0.0000335120,	1344
40,15,0.0000337710,	1162
41,15,0.0000331880,	1469
42,15,0.0000338610,	1586
43,15,0.0000341060,	1598
44,15,0.0000335650,	1420
45,15,0.0000342050,	1541
46,15,0.0000336950,	1963
47,15,0.0000334580,	1781
48,15,0.0000340860,	1426
49,15,0.0000342630,	1958
ID Items_count Cost Time State_count
max weight 100 
0,15,0.0000658470,	1593
1,15,0.0000378040,	1569
2,15,0.0000352340,	1547
3,15,0.0000336710,	1119
4,15,0.0000342130,	1799
5,15,0.0000336400,	1760
6,15,0.0000343690,	1475
7,15,0.0000341280,	1622
8,15,0.0000337220,	1729
9,15,0.0000370780,	1841
10,15,0.0000346860,	1562
11,15,0.0000345260,	1370
12,15,0.0000349700,	1473
13,15,0.0000346760,	1827
14,15,0.0000337380,	1490
15,15,0.0000455730,	1671
16,15,0.0000333670,	1728
17,15,0.0000339190,	1472
18,15,0.0000339500,	1730
19,15,0.0000344560,	1503
20,15,0.0000330110,	1593
21,15,0.0000331480,	2012
22,15,0.0001367920,	1547
23,15,0.0000347420,	1820
24,15,0.0000345890,	2301
25,15,0.0000339370,	1547
26,15,0.0000340900,	1455
27,15,0.0000334190,	1613
28,15,0.0000338180,	1668
29,15,0.0000344270,	1304
30,15,0.0000335980,	1509
31,15,0.0000337890,	1767
32,15,0.0000341980,	1971
33,15,0.0000337180,	1839
34,15,0.0000347790,	1756
35,15,0.0000333060,	2017
36,15,0.0000333890,	1284
37,15,0.0000443660,	1419
38,15,0.0000337690,	1771
39,15,0.0000335790,	1877
40,15,0.0000337210,	1766
41,15,0.0000334000,	1389
42,15,0.0000332770,	1603
43,15,0.0000334940,	2192
44,15,0.0000343140,	1676
45,15,0.0000335670,	1132
46,15,0.0000348590,	1486
47,15,0.0000339900,	1473
48,15,0.0000329550,	1283
49,15,0.0000339500,	1420
ID Items_count Cost Time State_count
max weight 250 
0,15,0.0000727860,	1542
1,15,0.0000384930,	1395
2,15,0.0000358210,	1518
3,15,0.0000361070,	1779
4,15,0.0000343030,	1516
5,15,0.0000340630,	1505
6,15,0.0000352160,	1758
7,15,0.0000337900,	1532
8,15,0.0000347410,	1720
9,15,0.0000430890,	1553
10,15,0.0000371510,	1995
11,15,0.0000358220,	1747
12,15,0.0000347540,	1875
13,15,0.0000356210,	1754
14,15,0.0000346040,	1400
15,15,0.0000472960,	1469
16,15,0.0000348520,	1400
17,15,0.0000344260,	1912
18,15,0.0000347740,	1804
19,15,0.0000335180,	1574
20,15,0.0000340480,	1570
21,15,0.0000345710,	1434
22,15,0.0000943120,	1303
23,15,0.0000345180,	1547
24,15,0.0000353140,	1271
25,15,0.0000342780,	1816
26,15,0.0000343420,	1567
27,15,0.0000341180,	1857
28,15,0.0000341410,	1604
29,15,0.0000352450,	1334
30,15,0.0000400820,	1642
31,15,0.0000343430,	1623
32,15,0.0000339060,	1629
33,15,0.0000337530,	1246
34,15,0.0000356080,	1848
35,15,0.0000348350,	1587
36,15,0.0000342980,	1168
37,15,0.0000440780,	1836
38,15,0.0000339660,	1922
39,15,0.0000346170,	1487
40,15,0.0000345630,	1542
41,15,0.0000338670,	1700
42,15,0.0000340210,	1225
43,15,0.0000348330,	1316
44,15,0.0000336660,	1757
45,15,0.0000345040,	1646
46,15,0.0000334930,	1280
47,15,0.0000348750,	1782
48,15,0.0000350250,	1701
49,15,0.0000339260,	1651
ID Items_count Cost Time State_count
max weight 500 
0,15,0.0000762570,	1632
1,15,0.0000396860,	1835
2,15,0.0000374900,	1853
3,15,0.0000390920,	1627
4,15,0.0000348110,	1215
5,15,0.0000349920,	1795
6,15,0.0000339740,	1706
7,15,0.0000348020,	1822
8,15,0.0000384700,	1958
9,15,0.0000468340,	1646
10,15,0.0000362400,	1559
11,15,0.0000346020,	1640
12,15,0.0000341670,	1327
13,15,0.0000337370,	1611
14,15,0.0000389070,	1641
15,15,0.0000462350,	1815
16,15,0.0000340760,	1754
17,15,0.0000342010,	1662
18,15,0.0000345250,	1694
19,15,0.0000338020,	1551
20,15,0.0000362910,	1904
21,15,0.0000341940,	1809
22,15,0.0000949580,	1262
23,15,0.0000350040,	1329
24,15,0.0000346860,	1252
25,15,0.0000371060,	1117
26,15,0.0000353110,	1869
27,15,0.0000353200,	1565
28,15,0.0000348410,	1730
29,15,0.0000338840,	1549
30,15,0.0000344490,	2001
31,15,0.0000359890,	1374
32,15,0.0000341520,	1524
33,15,0.0000339800,	1512
34,15,0.0000361330,	1820
35,15,0.0000350620,	1870
36,15,0.0000367690,	1749
37,15,0.0000451130,	1759
38,15,0.0000342480,	1502
39,15,0.0000338850,	1903
40,15,0.0000353310,	1364
41,15,0.0000341520,	1735
42,15,0.0000341910,	1251
43,15,0.0000345930,	1459
44,15,0.0000350410,	1629
45,15,0.0000346460,	1656
46,15,0.0000336050,	1680
47,15,0.0000338970,	1315
48,15,0.0000339680,	1365
49,15,0.0000333720,	1406
ID Items_count Cost Time State_count
max weight 1000 
0,15,0.0000715550,	1149
1,15,0.0000385580,	1566
2,15,0.0000426590,	1805
3,15,0.0000362020,	1617
4,15,0.0000348940,	1679
5,15,0.0000426270,	1423
6,15,0.0000400310,	1407
7,15,0.0000345730,	1643
8,15,0.0000430630,	1654
9,15,0.0000476000,	1312
10,15,0.0000354770,	1659
11,15,0.0000346950,	1786
12,15,0.0000351330,	1545
13,15,0.0000343880,	1641
14,15,0.0000348850,	1643
15,15,0.0000570070,	1842
16,15,0.0000350650,	1805
17,15,0.0000352100,	1598
18,15,0.0000337610,	1504
19,15,0.0000337170,	1635
20,15,0.0000355930,	1823
21,15,0.0000449950,	1958
22,15,0.0001175610,	1760
23,15,0.0000368000,	1729
24,15,0.0000347130,	1519
25,15,0.0000345560,	1426
26,15,0.0000359010,	1688
27,15,0.0000347170,	1180
28,15,0.0000346860,	1761
29,15,0.0000349340,	1586
30,15,0.0000579170,	1852
31,15,0.0000358050,	1518
32,15,0.0000349650,	1763
33,15,0.0000347830,	1785
34,15,0.0000346200,	1318
35,15,0.0000345530,	1660
36,15,0.0000343960,	1400
37,15,0.0000436020,	1409
38,15,0.0000343480,	1070
39,15,0.0000336360,	1850
40,15,0.0000344000,	1603
41,15,0.0000339740,	1678
42,15,0.0000342290,	1847
43,15,0.0000342320,	1505
44,15,0.0000337710,	1330
45,15,0.0000341940,	1599
46,15,0.0000352620,	1566
47,15,0.0000347440,	1277
48,15,0.0000335010,	1942
49,15,0.0000336110,	1952
ID Items_count Cost Time State_count
max weight 2000 
0,15,0.0000655490,	1549
1,15,0.0000365510,	1608
2,15,0.0000346810,	1490
3,15,0.0000357790,	1609
4,15,0.0000333830,	1681
5,15,0.0000344440,	1836
6,15,0.0000354460,	1302
7,15,0.0000343850,	1762
8,15,0.0000337390,	1360
9,15,0.0000412570,	1946
10,15,0.0000354640,	1531
11,15,0.0000349130,	1312
12,15,0.0000344690,	1616
13,15,0.0000334050,	1623
14,15,0.0000345600,	1288
15,15,0.0000535590,	1223
16,15,0.0000343490,	1399
17,15,0.0000342470,	1663
18,15,0.0000335420,	1353
19,15,0.0000339320,	1657
20,15,0.0000331660,	992
21,15,0.0000336710,	1144
22,15,0.0000896410,	1323
23,15,0.0000339000,	1944
24,15,0.0000341520,	1598
25,15,0.0000339640,	1687
26,15,0.0000339090,	1620
27,15,0.0000333890,	1513
28,15,0.0000334870,	1462
29,15,0.0000342140,	1792
30,15,0.0000331760,	1421
31,15,0.0000330050,	1798
32,15,0.0000329240,	1852
33,15,0.0000335050,	1662
34,15,0.0000344670,	1402
35,15,0.0000353990,	1585
36,15,0.0000338680,	1801
37,15,0.0000485760,	1720
38,15,0.0000338300,	1757
39,15,0.0000332140,	1574
40,15,0.0000343560,	1538
41,15,0.0000338460,	1626
42,15,0.0000340500,	1674
43,15,0.0000336340,	1051
44,15,0.0000335090,	1873
45,15,0.0000336410,	1729
46,15,0.0000335830,	1315
47,15,0.0000335350,	1841
48,15,0.0000338620,	1796
49,15,0.0000336000,	1811
