ID Items_count Cost Time State_count
max weight 50 
49,15,0.0119568590
ID Items_count Cost Time State_count
max weight 100 
49,15,0.0171496710
ID Items_count Cost Time State_count
max weight 250 
49,15,0.0443793520
ID Items_count Cost Time State_count
max weight 500 
49,15,0.0393257380
ID Items_count Cost Time State_count
max weight 1000 
49,15,0.0333256720
ID Items_count Cost Time State_count
max weight 2000 
49,15,0.0301929160
ID Items_count Cost Time State_count
max weight 50 
17,15,0.0421637450,	1662
18,15,0.0562811730,	1694
19,15,0.0301513050,	1588
20,15,0.0304754500,	1904
21,15,0.0489634630,	1839
22,15,0.0248506300,	1262
23,15,0.0310002160,	1329
24,15,0.0347571700,	1298
25,15,0.0284545780,	1124
26,15,0.0256896930,	1869
27,15,0.0195548370,	1565
28,15,0.0295667180,	1730
29,15,0.0231230030,	1578
30,15,0.0357730390,	2030
31,15,0.0517910570,	1374
32,15,0.0320527340,	1524
33,15,0.0675175760,	1533
34,15,0.0368332590,	1895
35,15,0.0481330020,	1870
36,15,0.0206845670,	1749
37,15,0.0326622310,	1799
38,15,0.0301008280,	1502
39,15,0.0202519350,	1903
40,15,0.0247419470,	1367
41,15,0.0158443250,	1762
42,15,0.0329354360,	1251
43,15,0.0275340860,	1459
44,15,0.0307663650,	1629
45,15,0.0155701840,	1663
46,15,0.0383072550,	1680
47,15,0.0126016650,	1350
48,15,0.0583973050,	1365
49,15,0.0415950800,	1406
ID Items_count Cost Time State_count
max weight 1000 
0,15,0.0483912920,	1161
1,15,0.0389367470,	1570
2,15,0.0170309020,	1805
3,15,0.0492701360,	1640
4,15,0.0221149060,	1679
5,15,0.0258406660,	1423
6,15,0.0453712390,	1413
7,15,0.0245259240,	1657
8,15,0.0434093150,	1659
9,15,0.0174724280,	1312
10,15,0.0534830430,	1659
11,15,0.0193924430,	1786
12,15,0.0415994330,	1545
13,15,0.0216575750,	1641
14,15,0.0506999510,	1643
15,15,0.0222288770,	1842
16,15,0.0568996640,	1815
17,15,0.0185934980,	1598
18,15,0.0353939350,	1504
19,15,0.0629459890,	1635
20,15,0.0361606890,	1823
21,15,0.0427948220,	1958
22,15,0.0308956970,	1798
23,15,0.0141333350,	1729
24,15,0.0204742650,	1519
25,15,0.0180844190,	1426
26,15,0.0335923310,	1737
27,15,0.0247172700,	1180
28,15,0.0291881850,	1761
29,15,0.0394042390,	1617
30,15,0.0297577950,	1860
31,15,0.0382071100,	1518
32,15,0.0361077890,	1811
33,15,0.0246807220,	1817
34,15,0.0279726550,	1330
35,15,0.0198749860,	1660
36,15,0.0229496460,	1400
37,15,0.0394626980,	1496
38,15,0.0316771930,	1070
39,15,0.0138207060,	1939
40,15,0.0406405810,	1720
41,15,0.0740185000,	1678
42,15,0.0333170610,	1847
43,15,0.0156800250,	1505
44,15,0.0192609260,	1330
45,15,0.0216881350,	1599
46,15,0.0375921380,	1566
47,15,0.0183028880,	1311
48,15,0.0314086700,	1942
49,15,0.0342626220,	2030
ID Items_count Cost Time State_count
max weight 2000 
0,15,0.0336824920,	1556
1,15,0.0436672700,	1660
2,15,0.0308020480,	1490
3,15,0.0385633670,	1609
4,15,0.0237461190,	1681
5,15,0.0483401880,	1860
6,15,0.0201626260,	1302
7,15,0.0360794090,	1817
8,15,0.0755691590,	1383
9,15,0.0273791950,	2020
10,15,0.0219171850,	1531
11,15,0.0317283850,	1327
12,15,0.0346943530,	1645
13,15,0.0341200770,	1623
14,15,0.0150859270,	1309
15,15,0.0557097530,	1223
16,15,0.0238114330,	1399
17,15,0.0314637560,	1663
18,15,0.0420974510,	1353
19,15,0.0342842530,	1657
20,15,0.0243196800,	992
21,15,0.0469736640,	1166
22,15,0.0873337100,	1397
23,15,0.0131406220,	1944
24,15,0.0214044060,	1613
25,15,0.0237396820,	1723
26,15,0.0480287230,	1620
27,15,0.0327254460,	1513
28,15,0.0231430530,	1467
29,15,0.0468262370,	1792
30,15,0.0438410880,	1421
31,15,0.0248681850,	1798
32,15,0.0245806640,	1852
33,15,0.0336564870,	1672
34,15,0.0236091080,	1402
35,15,0.0549139570,	1602
36,15,0.0615435110,	1880
37,15,0.0318203280,	1724
