ID Items_count Cost Time State_count
granularity 1 
49,15,0.0269970580
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0624644130
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0220591190
ID Items_count Cost Time State_count
granularity 1 
49,15,0.0141591660
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0633802510
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0220135640
ID Items_count Cost Time State_count
granularity 5 
49,15,0.0436263550
ID Items_count Cost Time State_count
granularity 1 
49,15,0.0161317810
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0640963320
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0220832320
ID Items_count Cost Time State_count
granularity 5 
49,15,0.0437910450
ID Items_count Cost Time State_count
granularity 1 
6,15,0.0272538020,	1693
7,15,0.0654230780,	1743
8,15,0.0398100060,	1795
9,15,0.0640497740,	1324
10,15,0.0630341430,	1624
11,15,0.0132969160,	1746
12,15,0.0664263480,	1698
13,15,0.0858995240,	1867
14,15,0.0498048880,	1825
15,15,0.0460205980,	1437
16,15,0.0657697200,	1504
17,15,0.0560450950,	1408
18,15,0.0227534390,	1716
19,15,0.0324971800,	1229
20,15,0.0737374570,	1330
21,15,0.0635108990,	1728
22,15,0.0920785100,	1712
23,15,0.0174916690,	1736
24,15,0.0885776010,	1854
25,15,0.0876642520,	1186
26,15,0.0884925220,	1541
27,15,0.1351811760,	1705
28,15,0.0481421800,	1607
29,15,0.0160202240,	1771
30,15,0.0690763500,	1533
31,15,0.0347718220,	1725
32,15,0.0375660180,	1983
33,15,0.0335463600,	1631
34,15,0.0465656550,	1889
35,15,0.0338602320,	1444
36,15,0.0437241840,	1491
37,15,0.0571374130,	1535
38,15,0.0525240030,	1101
39,15,0.0661228770,	1803
40,15,0.0435995380,	1598
41,15,0.0224614910,	1517
42,15,0.0299910220,	1492
43,15,0.0542550190,	1537
44,15,0.0565795880,	906
45,15,0.0562937860,	1483
46,15,0.0406316070,	1467
47,15,0.0599811800,	1920
48,15,0.0507072730,	1938
49,15,0.0438331040,	2060
