ID Items_count Cost Time State_count
ratio 0.2 
49,15,0.3228583670
ID Items_count Cost Time State_count
ratio 0.4 
49,15,0.3233543260
ID Items_count Cost Time State_count
ratio 0.6 
49,15,0.3242617450
ID Items_count Cost Time State_count
ratio 0.8 
49,15,0.3242452280
ID Items_count Cost Time State_count
ratio 1.0 
49,15,0.3200450970
ID Items_count Cost Time State_count
ratio 0.2 
0,15,0.3327833180,	1019
1,15,0.3376897720,	959
2,15,0.3218472790,	720
3,15,0.3231013890,	953
4,15,0.3370259900,	791
5,15,0.3475560080,	781
6,15,0.3340653000,	864
7,15,0.3773122510,	1273
8,15,0.3312300440,	1079
9,15,0.3276757510,	1096
10,15,0.3214118360,	937
11,15,0.3275595990,	938
12,15,0.3328759180,	1013
13,15,0.3263558180,	1070
14,15,0.3239664830,	861
15,15,0.3319467060,	848
16,15,0.3307530420,	842
17,15,0.3278802160,	952
18,15,0.3246822980,	786
19,15,0.3296495820,	1001
20,15,0.3561488390,	869
21,15,0.3523549990,	1129
22,15,0.3455232420,	636
23,15,0.3344451500,	790
24,15,0.3307432690,	919
25,15,0.3279769120,	931
26,15,0.3317014090,	898
27,15,0.3343023070,	781
28,15,0.3207170370,	1114
29,15,0.3222091850,	824
30,15,0.3225825050,	978
31,15,0.3231676810,	1193
32,15,0.3207250570,	1030
33,15,0.3223423110,	815
34,15,0.3233963860,	1172
35,15,0.3363510430,	943
36,15,0.3248333230,	943
37,15,0.3330920720,	826
38,15,0.3224268860,	769
39,15,0.3296802500,	713
40,15,0.3248254170,	927
41,15,0.3220179940,	1018
42,15,0.3229234730,	851
43,15,0.3214263840,	1072
44,15,0.3231690320,	874
45,15,0.3253683340,	852
46,15,0.3230226750,	556
47,15,0.3214934660,	816
48,15,0.3205101680,	935
49,15,0.3255251710,	1066
ID Items_count Cost Time State_count
ratio 0.4 
0,15,0.3315440570,	1226
1,15,0.3559517110,	1256
2,15,0.3244352950,	1248
3,15,0.3230647360,	1558
4,15,0.3292615370,	1279
5,15,0.3623108560,	1176
6,15,0.3233011650,	1706
7,15,0.3215278700,	1461
8,15,0.3275279460,	1082
9,15,0.3288390180,	1377
10,15,0.3240979650,	1581
11,15,0.3250421430,	1511
12,15,0.3238740650,	1345
13,15,0.3519611440,	1091
14,15,0.3258094300,	1299
15,15,0.3284701240,	1307
16,15,0.3335376990,	1781
17,15,0.3304941270,	1081
18,15,0.3228503660,	1033
19,15,0.3226643600,	878
20,15,0.3258870450,	964
21,15,0.3439707010,	1494
22,15,0.3268794830,	1332
23,15,0.3261432350,	1208
24,15,0.3313519350,	1554
25,15,0.3336937830,	1037
26,15,0.3251923830,	1068
27,15,0.3241872960,	1369
28,15,0.3271818690,	1652
29,15,0.3306436650,	1308
30,15,0.3271229570,	1710
31,15,0.3249162050,	1503
32,15,0.3269889690,	837
33,15,0.3478111880,	1490
34,15,0.3240909150,	1248
35,15,0.3234508230,	1198
36,15,0.3256569100,	969
37,15,0.3456322840,	1288
38,15,0.3231769320,	1270
39,15,0.3242881450,	1515
40,15,0.3257590800,	1389
41,15,0.3270308000,	993
42,15,0.3254054440,	1581
43,15,0.3254723340,	1095
44,15,0.3348332780,	1348
45,15,0.3318576890,	1098
46,15,0.3269787680,	1099
47,15,0.3278289730,	819
48,15,0.3296170680,	1163
49,15,0.3442100920,	1299
ID Items_count Cost Time State_count
ratio 0.6 
0,15,0.3616161160,	1307
1,15,0.3224113550,	1634
2,15,0.3695222730,	1708
3,15,0.3293019100,	1471
4,15,0.3232658920,	1775
5,15,0.3921007480,	1384
6,15,0.3482453220,	1830
7,15,0.3237276140,	1814
8,15,0.3388756940,	1605
9,15,0.3234532270,	2230
10,15,0.3230622650,	2020
11,15,0.3292148550,	1222
12,15,0.3593313760,	1912
13,15,0.3312306090,	2076
14,15,0.3232915120,	1708
15,15,0.3341631870,	1619
16,15,0.3562069220,	1361
17,15,0.3225559190,	1756
18,15,0.3219013710,	1622
19,15,0.3256871760,	1573
20,15,0.3247912360,	1616
21,15,0.3244892130,	1337
22,15,0.3389213820,	1483
23,15,0.3250616370,	1509
24,15,0.3246726260,	1879
25,15,0.3253439870,	1591
26,15,0.3272105300,	1784
27,15,0.3293320990,	1580
28,15,0.3471257890,	1615
29,15,0.3252640080,	2004
30,15,0.3242870120,	1847
31,15,0.3281199000,	1601
32,15,0.3300867710,	1419
33,15,0.3223888520,	1291
34,15,0.3306431980,	1390
35,15,0.3269822480,	1932
36,15,0.3260241150,	1590
37,15,0.3247498690,	1451
38,15,0.3294557800,	1541
39,15,0.3274146760,	1708
40,15,0.3345117050,	1933
41,15,0.3223251790,	1302
42,15,0.3216319010,	1697
43,15,0.3242587380,	1825
44,15,0.3245733760,	1831
45,15,0.3220549640,	1596
46,15,0.3237195250,	1641
47,15,0.3250469430,	1359
48,15,0.3243132120,	1712
49,15,0.3247677630,	1723
ID Items_count Cost Time State_count
ratio 0.8 
0,15,0.3267467780,	2216
1,15,0.3529845310,	1976
2,15,0.3219288140,	1759
3,15,0.3236422250,	2039
4,15,0.3393584520,	1878
5,15,0.3705139350,	1689
6,15,0.3242160790,	1229
7,15,0.3230026690,	2359
8,15,0.3388594600,	1758
9,15,0.3309182820,	1725
10,15,0.3236056270,	1648
11,15,0.3245967330,	1470
12,15,0.3263011150,	1797
13,15,0.3264434730,	2078
14,15,0.3236640120,	1805
15,15,0.3261577090,	1861
16,15,0.3245832570,	1757
17,15,0.3285519900,	1294
18,15,0.3253997790,	1528
19,15,0.3246408030,	1576
20,15,0.3258466880,	1457
21,15,0.3326424150,	1595
22,15,0.3302152240,	1860
23,15,0.3295567520,	1832
24,15,0.3244776920,	1455
25,15,0.3310411780,	1902
26,15,0.3267079670,	1925
27,15,0.3291154140,	1235
28,15,0.3291245110,	1521
29,15,0.3265870610,	1609
30,15,0.3246791390,	1488
31,15,0.3230359470,	1850
32,15,0.3264728200,	2100
33,15,0.3251636860,	1688
34,15,0.3235546780,	1938
35,15,0.3237965270,	1445
36,15,0.3246311390,	1711
37,15,0.3253451870,	1634
38,15,0.3233485820,	1691
39,15,0.3239648310,	2157
40,15,0.3271078200,	1506
41,15,0.3299999510,	1392
42,15,0.3258157940,	1569
43,15,0.3244959890,	1817
44,15,0.3253355540,	1874
45,15,0.3279223110,	1988
46,15,0.3261483150,	1588
47,15,0.3236757710,	1879
48,15,0.3261223960,	2251
49,15,0.3453814680,	1631
ID Items_count Cost Time State_count
ratio 1.0 
0,15,0.3734855960,	2225
1,15,0.3300224050,	1898
2,15,0.3891556540,	1762
3,15,0.3413813640,	1853
4,15,0.3303152600,	2015
5,15,0.3628036420,	2092
6,15,0.3325440100,	2085
7,15,0.3381787000,	1873
8,15,0.3340989700,	1476
9,15,0.3316539800,	1601
10,15,0.3353410110,	1754
11,15,0.3531438750,	2050
12,15,0.3314617000,	2282
13,15,0.3314710200,	2016
14,15,0.3348701070,	1705
15,15,0.3298351710,	1786
16,15,0.3294560830,	1969
17,15,0.3334606980,	1761
18,15,0.3322829770,	2408
19,15,0.3305230360,	2498
20,15,0.3300990530,	2189
21,15,0.3332869400,	2087
22,15,0.3332420510,	1859
23,15,0.3317583130,	1579
24,15,0.3313643020,	2094
25,15,0.3352838990,	2036
26,15,0.3407634600,	2034
27,15,0.3323656040,	1982
28,15,0.3344394050,	1642
29,15,0.3335008690,	2343
30,15,0.3342200610,	1859
31,15,0.3292609890,	2157
32,15,0.3318262050,	2066
33,15,0.3307083420,	1633
34,15,0.3686400360,	1671
35,15,0.3336454560,	2067
36,15,0.3296157910,	1991
37,15,0.3356897550,	1516
38,15,0.3383138350,	2193
39,15,0.3390646910,	2471
40,15,0.3391315700,	1439
41,15,0.3337114010,	2227
42,15,0.3346310840,	1624
43,15,0.3357167110,	1940
44,15,0.3357563790,	1845
45,15,0.3330926430,	1478
46,15,0.3495235480,	1832
47,15,0.3333872790,	1551
48,15,0.3313768370,	1349
49,15,0.3328875230,	1853
