ID Items_count Cost Time State_count
granularity 1 
49,15,0.0335297500
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0570581880
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0280726070
ID Items_count Cost Time State_count
granularity 1 
49,15,0.0344770530
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0575043430
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0285856660
ID Items_count Cost Time State_count
granularity 5 
49,15,0.0242449430
ID Items_count Cost Time State_count
granularity 1 
0,15,0.0693585000,	1583
1,15,0.0812391880,	1853
2,15,0.0494099280,	1621
3,15,0.0676095090,	1428
4,15,0.0396446700,	1805
5,15,0.0129316450,	1223
6,15,0.0739318960,	1392
7,15,0.0113898920,	1788
8,15,0.0423034910,	1291
9,15,0.0228803410,	1670
10,15,0.0200532810,	1552
11,15,0.0144785580,	1249
12,15,0.0284918890,	1336
13,15,0.0648340450,	1304
14,15,0.0216369070,	1843
15,15,0.0343952160,	1323
16,15,0.0426312770,	1505
17,15,0.0295152710,	1321
18,15,0.0661907150,	1719
19,15,0.0416702290,	1640
20,15,0.0433211020,	1991
21,15,0.0894553880,	1720
22,15,0.0322547000,	1438
23,15,0.0496993760,	1668
24,15,0.0345727870,	1387
25,15,0.0241827510,	1745
26,15,0.0206343360,	1242
27,15,0.0172910270,	1262
28,15,0.0304580570,	1509
29,15,0.0259394680,	949
30,15,0.0451767060,	1474
31,15,0.0600854280,	1395
32,15,0.0362172010,	1659
33,15,0.0660727630,	1542
34,15,0.0454761320,	1745
35,15,0.0341839110,	1495
36,15,0.0435269510,	1332
37,15,0.0338520410,	1784
38,15,0.0438371490,	1295
39,15,0.0578637360,	1922
40,15,0.0544172790,	1584
41,15,0.0523314930,	1684
42,15,0.0279264540,	1468
43,15,0.0510335090,	1790
44,15,0.0303912060,	1781
45,15,0.0259923590,	1425
46,15,0.0358514080,	1185
47,15,0.0542029690,	1656
48,15,0.0249971110,	1182
49,15,0.0345279630,	1237
ID Items_count Cost Time State_count
granularity 2 
0,15,0.0630583660,	1421
1,15,0.0302646860,	1368
2,15,0.0156402470,	1432
3,15,0.0191559490,	1205
4,15,0.0534389760,	1446
5,15,0.0320436540,	1511
6,15,0.0759513850,	1675
7,15,0.0299651240,	1364
8,15,0.0199809250,	1575
9,15,0.0457734770,	1538
10,15,0.0257914610,	1768
11,15,0.0238599200,	1596
12,15,0.0641135200,	1607
13,15,0.0420003490,	1722
14,15,0.0371909290,	1785
15,15,0.0258875160,	1602
16,15,0.0327153940,	1236
17,15,0.0471222540,	1623
18,15,0.0250806980,	1629
19,15,0.0544075170,	1309
20,15,0.0341789710,	1658
21,15,0.0282944380,	1771
22,15,0.0348479060,	1383
23,15,0.0619344470,	1607
24,15,0.0351407860,	1148
25,15,0.0297718320,	1405
26,15,0.0245362660,	1411
27,15,0.0580945240,	1718
28,15,0.0373101210,	1474
29,15,0.0447506250,	1470
30,15,0.0337515730,	1110
31,15,0.0118790150,	1617
32,15,0.0776091460,	1563
33,15,0.0429296850,	1281
34,15,0.0222923820,	1392
35,15,0.0765596740,	1510
36,15,0.0260176490,	1799
37,15,0.0332897100,	1694
38,15,0.0430494190,	1390
39,15,0.0386636890,	1701
40,15,0.0185770730,	1449
41,15,0.0270444170,	1598
42,15,0.0303735850,	1599
43,15,0.0398688080,	1574
44,15,0.0258831260,	1727
45,15,0.0662621590,	1560
46,15,0.0409504670,	1617
47,15,0.0628935680,	1220
48,15,0.0374193720,	1434
49,15,0.0568900940,	1884
ID Items_count Cost Time State_count
granularity 3 
0,15,0.0204804790,	1115
1,15,0.0324370580,	936
2,15,0.0594763330,	1896
3,15,0.0509009900,	1362
4,15,0.0297431860,	1205
5,15,0.0406528300,	1405
6,15,0.0244069160,	1663
7,15,0.0317926890,	1232
8,15,0.0433838120,	1706
9,15,0.0318138180,	1378
10,15,0.0446993760,	1368
11,15,0.0272442370,	1360
12,15,0.0444943720,	1516
13,15,0.0359335710,	1480
14,15,0.0506068040,	1844
15,15,0.0442484070,	1867
16,15,0.0344759240,	1638
17,15,0.0444392190,	1457
18,15,0.0187327370,	1571
19,15,0.0331581600,	1543
20,15,0.0394746120,	1725
21,15,0.0512567460,	1699
22,15,0.0556698960,	1625
23,15,0.0448660370,	1401
24,15,0.0371125910,	1642
25,15,0.0746319650,	1460
26,15,0.0524072160,	1477
27,15,0.0446342920,	1449
28,15,0.0287637610,	1610
29,15,0.0508415760,	1740
30,15,0.0484802810,	1503
31,15,0.0337312870,	1788
32,15,0.0547043460,	825
33,15,0.0612619830,	1499
34,15,0.0235857500,	1506
35,15,0.0212951350,	1288
36,15,0.0357715510,	1459
37,15,0.0855054310,	1668
38,15,0.0241856700,	1607
39,15,0.0291483550,	1696
40,15,0.0755733920,	1731
41,15,0.0288081380,	1521
42,15,0.0388356810,	1393
43,15,0.0602896710,	1382
44,15,0.0351874270,	1326
45,15,0.0429099470,	1761
46,15,0.0132283160,	1222
47,15,0.0449423410,	1473
48,15,0.0847345630,	1690
49,15,0.0282029420,	1622
ID Items_count Cost Time State_count
granularity 5 
0,15,0.0447126350,	1303
1,15,0.0308802550,	1466
2,15,0.0320844220,	1415
3,15,0.0414504950,	1315
4,15,0.0328504200,	1683
5,15,0.0233782040,	1087
6,15,0.0308291190,	992
7,15,0.0412758100,	1691
8,15,0.0435852980,	1379
9,15,0.0629750980,	1733
10,15,0.0198342730,	1371
11,15,0.0265212740,	1381
12,15,0.0206126460,	1324
13,15,0.0647388530,	1659
14,15,0.0225631170,	1393
15,15,0.0450645760,	1417
16,15,0.0700465970,	1502
17,15,0.0354153540,	1496
18,15,0.0216594230,	1222
19,15,0.0263018140,	1331
20,15,0.0661537410,	1540
21,15,0.0450891530,	1613
22,15,0.0257092350,	1697
23,15,0.0166634650,	1839
24,15,0.0841335600,	1410
25,15,0.0151518940,	1412
26,15,0.0269130540,	1314
27,15,0.0183188120,	1617
28,15,0.0390596460,	1588
29,15,0.0547508810,	1590
30,15,0.0180480090,	1519
31,15,0.0204429300,	1422
32,15,0.0406183970,	1543
33,15,0.0744939290,	1487
34,15,0.0358085310,	1538
35,15,0.0190484170,	1419
36,15,0.0542225590,	1675
37,15,0.0262665000,	1536
38,15,0.0245876340,	1379
39,15,0.0241869580,	1435
40,15,0.0147402250,	1260
41,15,0.0392439210,	1620
42,15,0.0427056010,	1346
43,15,0.0285965440,	1728
44,15,0.0451301840,	1731
45,15,0.0162909630,	1576
46,15,0.0274759410,	1592
47,15,0.0562830390,	1808
48,15,0.0443386990,	1498
49,15,0.0243370910,	1283
