ID Items_count Cost Time State_count
ratio 0.2 
49,15,0.0000337940
ID Items_count Cost Time State_count
ratio 0.4 
49,15,0.0000495330
ID Items_count Cost Time State_count
ratio 0.6 
49,15,0.0000488510
ID Items_count Cost Time State_count
ratio 0.8 
49,15,0.0000451180
ID Items_count Cost Time State_count
ratio 1.0 
49,15,0.0000633670
ID Items_count Cost Time State_count
ratio 0.2 
21,15,0.0000342120,	1549
22,15,0.0000881400,	1860
23,15,0.0000348640,	1829
24,15,0.0000342970,	1455
25,15,0.0000350710,	1888
26,15,0.0000348500,	1925
27,15,0.0000348540,	1235
28,15,0.0000354020,	1499
29,15,0.0000350310,	1609
30,15,0.0000340670,	1488
31,15,0.0000345750,	1834
32,15,0.0000349220,	2100
33,15,0.0000341610,	1679
34,15,0.0000357850,	1930
35,15,0.0000351030,	1444
36,15,0.0000356900,	1711
37,15,0.0000460720,	1634
38,15,0.0000349250,	1687
39,15,0.0000347380,	2157
40,15,0.0000343820,	1502
41,15,0.0000348720,	1392
42,15,0.0000350250,	1569
43,15,0.0000345960,	1780
44,15,0.0000349210,	1839
45,15,0.0000480080,	1973
46,15,0.0000350070,	1588
47,15,0.0000335670,	1879
48,15,0.0000347840,	2251
49,15,0.0000343630,	1631
ID Items_count Cost Time State_count
ratio 1.0 
0,15,0.0000709190,	2204
1,15,0.0000399960,	1870
2,15,0.0000365320,	1752
3,15,0.0000364770,	1846
4,15,0.0000350120,	2005
5,15,0.0000353560,	2084
6,15,0.0000360470,	2076
7,15,0.0000353660,	1868
8,15,0.0000355300,	1473
9,15,0.0000422320,	1594
10,15,0.0000564460,	1740
11,15,0.0000359390,	2047
12,15,0.0000352160,	2223
13,15,0.0000355530,	2007
14,15,0.0000355370,	1704
15,15,0.0000451940,	1776
16,15,0.0000354700,	1968
17,15,0.0000351100,	1752
18,15,0.0000348940,	2376
19,15,0.0000345780,	2411
20,15,0.0000343510,	2186
21,15,0.0000343020,	1962
22,15,0.0000895540,	1836
23,15,0.0000349810,	1576
24,15,0.0000344310,	2091
25,15,0.0000343920,	2021
26,15,0.0000349130,	1996
27,15,0.0000354920,	1980
28,15,0.0000348390,	1635
29,15,0.0000353060,	2337
30,15,0.0000343820,	1843
31,15,0.0000380440,	2155
32,15,0.0000351840,	1981
33,15,0.0000343530,	1627
34,15,0.0000355210,	1653
35,15,0.0000345460,	2004
36,15,0.0000345730,	1948
37,15,0.0000462770,	1514
38,15,0.0000354020,	2192
39,15,0.0000348730,	2382
40,15,0.0000350580,	1426
41,15,0.0000351420,	2211
42,15,0.0000342670,	1614
43,15,0.0000347150,	1936
44,15,0.0000353000,	1834
45,15,0.0000351650,	1474
46,15,0.0000345270,	1831
47,15,0.0000345800,	1520
48,15,0.0000346850,	1338
49,15,0.0000343200,	1833
