ID Items_count Cost Time State_count
granularity 1 
49,15,0.0000504630
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0000509990
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0000491660
ID Items_count Cost Time State_count
granularity 1 
49,15,0.0000505330
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0000503070
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0000489910
ID Items_count Cost Time State_count
granularity 5 
49,15,0.0000495950
ID Items_count Cost Time State_count
granularity 1 
49,15,0.0000510140
ID Items_count Cost Time State_count
granularity 2 
49,15,0.0000503930
ID Items_count Cost Time State_count
granularity 3 
49,15,0.0000861230
ID Items_count Cost Time State_count
granularity 5 
49,15,0.0000430720
ID Items_count Cost Time State_count
granularity 1 
0,15,0.0000656290,	1746
1,15,0.0000391940,	1541
2,15,0.0000360890,	1963
3,15,0.0000361280,	2105
4,15,0.0000339400,	1475
5,15,0.0000354950,	1813
6,15,0.0000350940,	2067
7,15,0.0000343030,	1595
8,15,0.0000344230,	1524
9,15,0.0000387460,	1826
10,15,0.0000357940,	1544
11,15,0.0000345580,	1781
12,15,0.0000356420,	1250
13,15,0.0000347080,	1701
14,15,0.0000349270,	1767
15,15,0.0000424510,	1417
16,15,0.0000348380,	1619
17,15,0.0000338710,	1547
18,15,0.0000344920,	1687
19,15,0.0000343340,	1830
20,15,0.0000350190,	1993
21,15,0.0000344910,	1871
22,15,0.0000895250,	1634
23,15,0.0000340940,	1946
24,15,0.0000341250,	1547
25,15,0.0000343770,	1643
26,15,0.0000339950,	2018
27,15,0.0000339750,	1286
28,15,0.0000339680,	1767
29,15,0.0000334250,	1448
30,15,0.0000336740,	1464
31,15,0.0000337860,	1644
32,15,0.0000336740,	1801
33,15,0.0000345020,	1555
34,15,0.0000352770,	1841
35,15,0.0000333340,	1411
36,15,0.0000337580,	1475
37,15,0.0000510350,	1993
38,15,0.0000353400,	1906
39,15,0.0000340390,	1659
40,15,0.0000347170,	1430
41,15,0.0000344290,	1657
42,15,0.0000340920,	2216
43,15,0.0000340940,	1748
44,15,0.0000331370,	1533
45,15,0.0000344360,	1873
46,15,0.0000352040,	1261
47,15,0.0000344330,	2051
48,15,0.0000347820,	1598
49,15,0.0000337730,	1645
ID Items_count Cost Time State_count
granularity 2 
0,15,0.0000738260,	1656
1,15,0.0000394080,	1049
2,15,0.0000366340,	1865
3,15,0.0000360730,	1378
4,15,0.0000423540,	1425
5,15,0.0000349860,	1966
6,15,0.0000350890,	1741
7,15,0.0000351070,	1637
8,15,0.0009107650,	1753
9,15,0.0000507130,	1277
10,15,0.0000367300,	1622
11,15,0.0000354660,	1455
12,15,0.0000365620,	1572
13,15,0.0000354610,	1326
14,15,0.0000350120,	1911
15,15,0.0000451430,	1590
16,15,0.0000344180,	2027
17,15,0.0000343470,	1135
18,15,0.0000341250,	1486
19,15,0.0000338880,	1381
20,15,0.0000348060,	2037
21,15,0.0000338910,	1240
22,15,0.0000920810,	1482
23,15,0.0000364530,	1942
24,15,0.0000360310,	1557
