ID Items_count Cost Time State_count
granularity 1 
49,15,0.3240095090
ID Items_count Cost Time State_count
granularity 2 
49,15,0.3251980100
ID Items_count Cost Time State_count
granularity 3 
49,15,0.3202689660
ID Items_count Cost Time State_count
granularity 1 
49,15,0.3205757190
ID Items_count Cost Time State_count
granularity 2 
49,15,0.3213117520
ID Items_count Cost Time State_count
granularity 3 
49,15,0.3195657010
ID Items_count Cost Time State_count
granularity 5 
49,15,0.3199365720
ID Items_count Cost Time State_count
granularity 1 
49,15,0.3271501280
ID Items_count Cost Time State_count
granularity 2 
49,15,0.3265038050
ID Items_count Cost Time State_count
granularity 3 
49,15,0.3267066630
ID Items_count Cost Time State_count
granularity 5 
49,15,0.3275739090
ID Items_count Cost Time State_count
granularity 1 
0,15,0.3284394290,	1746
1,15,0.3475802760,	1541
2,15,0.3275967890,	1963
3,15,0.3255750550,	2105
4,15,0.3325616550,	1475
5,15,0.3714362190,	1813
6,15,0.3364265550,	2132
7,15,0.3278274310,	1632
8,15,0.3341927950,	1554
9,15,0.3302395300,	1826
10,15,0.3292583850,	1603
11,15,0.3301809680,	1781
12,15,0.3305496550,	1315
13,15,0.3267924090,	1701
14,15,0.3257039070,	1767
15,15,0.3261059390,	1417
16,15,0.3519550170,	1619
17,15,0.3218720120,	1567
18,15,0.3221433650,	1698
19,15,0.3252462140,	1838
20,15,0.3283798530,	1993
21,15,0.3228478350,	1872
22,15,0.3226186570,	1681
23,15,0.3274704280,	1946
24,15,0.3593344680,	1599
25,15,0.3215153660,	1695
26,15,0.3225056570,	2045
27,15,0.3246987940,	1336
28,15,0.3248642930,	1767
29,15,0.3236199550,	1448
30,15,0.3228894390,	1464
31,15,0.3245568430,	1644
32,15,0.3358493960,	1801
33,15,0.3216801430,	1582
34,15,0.3240553350,	1841
35,15,0.3249168510,	1421
36,15,0.3233463930,	1488
37,15,0.3220158000,	2033
38,15,0.3216780630,	1906
39,15,0.3291604210,	1659
40,15,0.3247301370,	1472
41,15,0.3232246230,	1658
42,15,0.3240797040,	2321
43,15,0.3232889710,	1748
44,15,0.3255471320,	1533
45,15,0.3214606840,	1877
46,15,0.3209473720,	1261
47,15,0.3232574310,	2051
48,15,0.3245384050,	1629
49,15,0.3229615870,	1668
ID Items_count Cost Time State_count
granularity 2 
0,15,0.3479105320,	1708
1,15,0.3233878540,	1049
2,15,0.3492735980,	1865
3,15,0.3260088730,	1425
4,15,0.3273632680,	1425
5,15,0.3302621860,	1966
6,15,0.3265834570,	1741
7,15,0.3307242210,	1637
8,15,0.3227714100,	1753
9,15,0.3229903680,	1277
10,15,0.3266242470,	1650
11,15,0.3473140880,	1455
12,15,0.3262815330,	1573
13,15,0.3276587290,	1326
14,15,0.3266526780,	1911
15,15,0.3321331190,	1681
16,15,0.3261397280,	2028
17,15,0.3265027210,	1135
18,15,0.3261837420,	1486
19,15,0.3299997300,	1382
20,15,0.3241630680,	2037
21,15,0.3241489910,	1359
22,15,0.3297629820,	1534
23,15,0.3265777310,	1942
24,15,0.3227842740,	1557
25,15,0.3256356670,	1613
26,15,0.3300141890,	1570
27,15,0.3258872230,	1384
28,15,0.3293574740,	1705
29,15,0.3237502660,	1607
30,15,0.3259628650,	1902
31,15,0.3771048040,	1684
32,15,0.3235278100,	1588
33,15,0.3250273210,	1458
34,15,0.3277009150,	1603
35,15,0.3233219640,	1811
36,15,0.3213927440,	1871
37,15,0.3235205830,	1718
38,15,0.3219496070,	1707
39,15,0.3269119420,	1572
40,15,0.3332446430,	1499
41,15,0.3214393190,	1777
42,15,0.3380897240,	2175
43,15,0.3604913670,	1625
44,15,0.3230082580,	1995
45,15,0.3215904430,	1528
46,15,0.3327402970,	1538
47,15,0.3943161630,	1745
48,15,0.3362157600,	1528
49,15,0.3262187320,	1328
ID Items_count Cost Time State_count
granularity 3 
0,15,0.3866038500,	1698
1,15,0.3330655980,	1878
2,15,0.3811574730,	2072
3,15,0.3550336940,	1707
4,15,0.3256479820,	1255
