ID Items_count Cost Time State_count
ratio 0.2 
49,15,0.1292733510
ID Items_count Cost Time State_count
ratio 0.4 
49,15,0.0682298270
ID Items_count Cost Time State_count
ratio 0.6 
49,15,0.0177938430
ID Items_count Cost Time State_count
ratio 0.8 
49,15,0.0093314510
ID Items_count Cost Time State_count
ratio 1.0 
49,15,0.0071023800
ID Items_count Cost Time State_count
ratio 0.2 
0,15,0.2335939060,	1019
1,15,0.1345503850,	959
2,15,0.1959717640,	720
3,15,0.2729560920,	953
4,15,0.0976450600,	791
5,15,0.1153707740,	781
6,15,0.2553057900,	864
7,15,0.2213390990,	1273
8,15,0.0586276850,	1079
9,15,0.1402147130,	1096
10,15,0.1482320400,	937
11,15,0.1419169960,	938
12,15,0.0599541210,	1013
13,15,0.0406257580,	1070
14,15,0.0534395210,	861
15,15,0.0556525400,	848
16,15,0.2123033330,	842
17,15,0.1247087560,	952
18,15,0.1981053150,	786
19,15,0.0832621620,	1001
20,15,0.1079915890,	869
21,15,0.1064559050,	1129
22,15,0.0737691720,	636
23,15,0.1319060590,	790
24,15,0.1499702010,	919
25,15,0.1646879640,	931
26,15,0.1895596000,	898
27,15,0.0753406630,	781
28,15,0.1049208680,	1114
29,15,0.1034158010,	824
30,15,0.1494221980,	978
31,15,0.0861505860,	1193
32,15,0.1899456860,	1030
33,15,0.0753963090,	815
34,15,0.0578634390,	1172
35,15,0.1079940400,	943
36,15,0.1018833790,	943
37,15,0.1559049050,	826
38,15,0.1248794180,	769
39,15,0.1089580690,	713
40,15,0.1800038760,	927
41,15,0.1242286480,	1018
42,15,0.1128657710,	851
43,15,0.1004005310,	1072
44,15,0.1654829090,	874
45,15,0.1948827150,	852
46,15,0.2343304520,	556
47,15,0.1206792230,	816
48,15,0.1448593470,	935
49,15,0.1328054470,	1066
ID Items_count Cost Time State_count
ratio 0.4 
0,15,0.1833842740,	1226
1,15,0.0720684210,	1256
2,15,0.0289612010,	1248
3,15,0.0614270330,	1558
4,15,0.2408701260,	1279
5,15,0.1332578650,	1176
6,15,0.0490919530,	1706
7,15,0.0629496440,	1461
8,15,0.0329822980,	1082
9,15,0.1046936120,	1377
10,15,0.0939757030,	1581
11,15,0.0841800730,	1511
12,15,0.0451592830,	1345
13,15,0.1649945780,	1091
14,15,0.0447606020,	1299
15,15,0.1069540900,	1307
16,15,0.0357488000,	1781
17,15,0.3378971900,	1081
18,15,0.0978816030,	1033
19,15,0.0616791810,	878
20,15,0.0460329810,	964
21,15,0.0590964600,	1494
22,15,0.1093498710,	1332
23,15,0.1217030920,	1208
24,15,0.0221027070,	1554
25,15,0.0893187680,	1037
26,15,0.0634382000,	1068
27,15,0.2445298420,	1369
28,15,0.0573358730,	1652
29,15,0.0867543580,	1308
30,15,0.0969114600,	1710
31,15,0.0434780390,	1503
32,15,0.0836715670,	837
33,15,0.0773053320,	1490
34,15,0.0685156230,	1248
35,15,0.0322190900,	1198
36,15,0.1115356760,	969
37,15,0.0792717950,	1288
38,15,0.0184304550,	1270
39,15,0.1893888160,	1515
40,15,0.0426611810,	1389
41,15,0.0641814340,	993
42,15,0.1136998820,	1581
43,15,0.1028040250,	1095
44,15,0.1917254420,	1348
45,15,0.1160747110,	1098
46,15,0.1507191630,	1099
47,15,0.0644586260,	819
48,15,0.0923775870,	1163
49,15,0.0692514540,	1299
ID Items_count Cost Time State_count
ratio 0.6 
0,15,0.0224340780,	1307
1,15,0.0522912740,	1634
2,15,0.0409707250,	1708
3,15,0.0438968970,	1471
4,15,0.0225918070,	1775
5,15,0.0303527450,	1384
6,15,0.0160063710,	1830
7,15,0.0241726980,	1814
8,15,0.0390522370,	1605
9,15,0.0146510700,	2230
10,15,0.0259472220,	2020
11,15,0.0278248750,	1222
12,15,0.0230177950,	1912
13,15,0.0116637930,	2076
14,15,0.0207822540,	1708
15,15,0.0192200280,	1619
16,15,0.0296822900,	1361
17,15,0.0132390410,	1756
18,15,0.0610620940,	1622
19,15,0.0158520600,	1573
20,15,0.0218312930,	1616
21,15,0.0361828250,	1337
22,15,0.0330573420,	1483
23,15,0.0498560470,	1509
24,15,0.0385115200,	1879
25,15,0.0179496220,	1591
26,15,0.0382187460,	1784
27,15,0.0369560720,	1580
28,15,0.0172443900,	1615
29,15,0.0178491930,	2004
30,15,0.0654141400,	1847
31,15,0.0267896480,	1601
32,15,0.0301723920,	1419
33,15,0.0246861910,	1291
34,15,0.0305745400,	1390
35,15,0.0399038910,	1932
36,15,0.0178452010,	1590
37,15,0.0582624290,	1451
38,15,0.0241099260,	1541
39,15,0.0313694660,	1708
40,15,0.0246868770,	1933
41,15,0.0230439610,	1302
42,15,0.0211450670,	1697
43,15,0.0589989830,	1825
44,15,0.0230170650,	1831
45,15,0.0529773220,	1596
46,15,0.0255790360,	1641
47,15,0.0468562060,	1359
48,15,0.0166323370,	1712
49,15,0.0176714530,	1723
ID Items_count Cost Time State_count
ratio 0.8 
0,15,0.0079240400,	2216
1,15,0.0103144490,	1976
2,15,0.0091795790,	1759
3,15,0.0121905000,	2039
4,15,0.0092518760,	1878
5,15,0.0113641420,	1689
6,15,0.0111127980,	1229
7,15,0.0079002080,	2359
8,15,0.0086353470,	1758
9,15,0.0126363140,	1725
10,15,0.0102156600,	1648
11,15,0.0118900420,	1470
12,15,0.0150039100,	1797
13,15,0.0109360280,	2078
14,15,0.0097513850,	1805
15,15,0.0086694580,	1861
16,15,0.0129133630,	1757
17,15,0.0107945320,	1294
18,15,0.0179782980,	1528
19,15,0.0112521060,	1576
20,15,0.0103851240,	1457
21,15,0.0134478270,	1595
22,15,0.0080987130,	1860
23,15,0.0164618280,	1832
24,15,0.0123525370,	1455
25,15,0.0077336380,	1902
26,15,0.0137263760,	1925
27,15,0.0133424790,	1235
28,15,0.0095926830,	1521
29,15,0.0104253530,	1609
30,15,0.0108062470,	1488
31,15,0.0082209330,	1850
32,15,0.0141140160,	2100
33,15,0.0101529050,	1688
34,15,0.0099913600,	1938
35,15,0.0116551730,	1445
36,15,0.0077820630,	1711
37,15,0.0093396040,	1634
38,15,0.0137049850,	1691
39,15,0.0084013400,	2157
40,15,0.0147014190,	1506
41,15,0.0149666490,	1392
42,15,0.0144397560,	1569
43,15,0.0141071110,	1817
44,15,0.0108188180,	1874
45,15,0.0137962150,	1988
46,15,0.0101685240,	1588
47,15,0.0102395670,	1879
48,15,0.0132351440,	2251
49,15,0.0092032900,	1631
ID Items_count Cost Time State_count
ratio 1.0 
0,15,0.0075941100,	2225
1,15,0.0073837090,	1898
2,15,0.0067887930,	1762
3,15,0.0077524420,	1853
4,15,0.0073373960,	2015
5,15,0.0073400180,	2092
6,15,0.0130276650,	2085
7,15,0.0114516340,	1873
8,15,0.0096445080,	1476
9,15,0.0071672450,	1601
10,15,0.0077944910,	1754
11,15,0.0067945840,	2050
12,15,0.0062171540,	2282
13,15,0.0073399820,	2016
14,15,0.0112667150,	1705
15,15,0.0096168590,	1786
16,15,0.0114293790,	1969
17,15,0.0080393160,	1761
18,15,0.0068364320,	2408
19,15,0.0077394930,	2498
20,15,0.0094907670,	2189
21,15,0.0074271050,	2087
22,15,0.0070475990,	1859
23,15,0.0114758950,	1579
24,15,0.0065735920,	2094
25,15,0.0081071340,	2036
26,15,0.0066600900,	2034
27,15,0.0075797420,	1982
28,15,0.0063115930,	1642
29,15,0.0066947170,	2343
30,15,0.0127305130,	1859
31,15,0.0077995850,	2157
32,15,0.0071570650,	2066
33,15,0.0105357350,	1633
34,15,0.0071524270,	1671
35,15,0.0089415310,	2067
36,15,0.0065903600,	1991
37,15,0.0073847140,	1516
38,15,0.0075419600,	2193
39,15,0.0082315450,	2471
40,15,0.0121750610,	1439
41,15,0.0065414100,	2227
42,15,0.0068957290,	1624
43,15,0.0109319850,	1940
44,15,0.0067718870,	1845
45,15,0.0082361760,	1478
46,15,0.0077278550,	1832
47,15,0.0098852320,	1551
48,15,0.0056213510,	1349
49,15,0.0071240120,	1853
