ID Items_count Cost Time State_count
granularity 1 
49,15,0.3247073330
ID Items_count Cost Time State_count
granularity 2 
49,15,0.3240375020
ID Items_count Cost Time State_count
granularity 3 
49,15,0.3235499410
ID Items_count Cost Time State_count
granularity 1 
49,15,0.3246879300
ID Items_count Cost Time State_count
granularity 2 
49,15,0.3348094850
ID Items_count Cost Time State_count
granularity 3 
49,15,0.3318311920
ID Items_count Cost Time State_count
granularity 5 
49,15,0.3322429630
ID Items_count Cost Time State_count
granularity 1 
0,15,0.3288888170,	1583
1,15,0.3601759210,	1853
2,15,0.3239340600,	1621
3,15,0.3265537260,	1428
4,15,0.3331205210,	1805
5,15,0.3520873940,	1223
6,15,0.3338408740,	1392
7,15,0.3258937680,	1788
8,15,0.3246658460,	1291
9,15,0.3583709360,	1670
10,15,0.3291492990,	1552
11,15,0.3249188970,	1249
12,15,0.3338088640,	1336
13,15,0.3554460050,	1304
14,15,0.3243043800,	1843
15,15,0.3450470110,	1323
16,15,0.3242780810,	1505
17,15,0.3324974250,	1321
18,15,0.3342889850,	1719
19,15,0.3311224390,	1640
20,15,0.3242764950,	1991
21,15,0.3270526530,	1720
22,15,0.3367465370,	1438
23,15,0.3250715310,	1668
24,15,0.3297796820,	1387
25,15,0.3320623820,	1745
26,15,0.3411480400,	1242
27,15,0.3271721590,	1262
28,15,0.3255804510,	1509
29,15,0.3272006050,	949
30,15,0.3331141230,	1474
31,15,0.3251488760,	1395
32,15,0.3248840300,	1659
33,15,0.3414977520,	1542
34,15,0.3318839820,	1745
35,15,0.3265529060,	1495
36,15,0.3368336330,	1332
37,15,0.3492204210,	1784
38,15,0.3419531800,	1295
39,15,0.3282892570,	1922
40,15,0.3264441990,	1584
41,15,0.3365558790,	1684
42,15,0.3324042280,	1468
43,15,0.3253971220,	1790
44,15,0.3243579690,	1781
45,15,0.3262230220,	1425
46,15,0.3467453760,	1185
47,15,0.3241985840,	1656
48,15,0.3286573970,	1182
49,15,0.3427210730,	1237
ID Items_count Cost Time State_count
granularity 2 
0,15,0.3450824060,	1421
1,15,0.3236653780,	1368
2,15,0.3436082370,	1432
3,15,0.3438187410,	1205
4,15,0.3303098320,	1446
5,15,0.3246237180,	1511
6,15,0.3379554410,	1675
7,15,0.3226111260,	1364
8,15,0.3227687830,	1575
9,15,0.3313699330,	1538
10,15,0.3366408720,	1768
11,15,0.3313357310,	1596
12,15,0.3341889320,	1607
13,15,0.3353616600,	1722
14,15,0.3268211400,	1785
15,15,0.3287273700,	1602
16,15,0.3221162030,	1236
17,15,0.3244426470,	1623
18,15,0.3310805580,	1629
19,15,0.3222168950,	1309
20,15,0.3249493110,	1658
21,15,0.3303303640,	1771
22,15,0.3303394600,	1383
23,15,0.3235125280,	1607
24,15,0.3255300950,	1148
25,15,0.3250314090,	1405
26,15,0.3388525720,	1411
27,15,0.3276001840,	1718
28,15,0.3226853090,	1474
29,15,0.4023196680,	1470
30,15,0.3375395280,	1110
31,15,0.3256849430,	1617
32,15,0.3253831630,	1563
33,15,0.3273889960,	1281
34,15,0.3362432610,	1392
35,15,0.3241006420,	1510
36,15,0.3242654200,	1799
37,15,0.3363432460,	1694
38,15,0.3262191170,	1390
39,15,0.3240228120,	1701
40,15,0.3241051100,	1449
41,15,0.3245615920,	1598
42,15,0.3239582590,	1599
43,15,0.3235805910,	1574
44,15,0.3253746200,	1727
45,15,0.3326818860,	1560
46,15,0.3621451680,	1617
47,15,0.3253242260,	1220
48,15,0.3231791530,	1434
49,15,0.3250298420,	1884
ID Items_count Cost Time State_count
granularity 3 
0,15,0.3252224310,	1115
1,15,0.3633103370,	936
2,15,0.3421453580,	1896
3,15,0.3245320560,	1362
4,15,0.3477844070,	1205
5,15,0.3695416770,	1405
6,15,0.3254934810,	1663
7,15,0.3290657310,	1232
8,15,0.3355996820,	1706
9,15,0.3423673220,	1378
10,15,0.3292481630,	1368
11,15,0.3283655800,	1360
12,15,0.3263784780,	1516
13,15,0.3274592750,	1480
14,15,0.3273652680,	1844
15,15,0.3259807820,	1867
16,15,0.3251250840,	1638
17,15,0.3276905530,	1457
18,15,0.3274861790,	1571
19,15,0.3281052210,	1543
20,15,0.3274290740,	1725
21,15,0.3387159170,	1699
22,15,0.3291498950,	1625
23,15,0.3295841820,	1401
24,15,0.3312919380,	1642
25,15,0.3274177270,	1460
26,15,0.3306024830,	1477
27,15,0.3258719150,	1449
28,15,0.3288582750,	1610
29,15,0.3271968860,	1740
30,15,0.3289660520,	1503
31,15,0.3242766280,	1788
32,15,0.3274880470,	825
33,15,0.3281891510,	1499
34,15,0.3289892620,	1506
35,15,0.3268616490,	1288
36,15,0.3342982940,	1459
37,15,0.3342142970,	1668
38,15,0.3380714360,	1607
39,15,0.3317077820,	1696
40,15,0.3291346620,	1731
41,15,0.3294359550,	1521
42,15,0.3608323240,	1393
43,15,0.3274997290,	1382
44,15,0.3272102850,	1326
45,15,0.3483902480,	1761
46,15,0.3318827860,	1222
47,15,0.3256596310,	1473
48,15,0.3249408650,	1690
49,15,0.3420523370,	1622
ID Items_count Cost Time State_count
granularity 5 
0,15,0.3384628320,	1303
1,15,0.3274511170,	1466
2,15,0.3358290950,	1415
3,15,0.3591739890,	1315
4,15,0.3406441330,	1683
5,15,0.3579220680,	1087
6,15,0.3360764150,	992
7,15,0.3326515180,	1691
8,15,0.3462264340,	1379
9,15,0.3275856420,	1733
10,15,0.3280715740,	1371
11,15,0.3305855160,	1381
12,15,0.3306438140,	1324
13,15,0.3330282100,	1659
14,15,0.3384175540,	1393
15,15,0.3311124600,	1417
16,15,0.3293055400,	1502
17,15,0.3306833510,	1496
18,15,0.3363667000,	1222
19,15,0.3686175270,	1331
20,15,0.3447962970,	1540
21,15,0.3353824390,	1613
22,15,0.3528708440,	1697
23,15,0.3611771120,	1839
24,15,0.3317104170,	1410
25,15,0.3329415890,	1412
26,15,0.3421727990,	1314
27,15,0.3373935200,	1617
28,15,0.3326552320,	1588
29,15,0.3313539460,	1590
30,15,0.3299448130,	1519
31,15,0.3335820630,	1422
32,15,0.3377525770,	1543
33,15,0.3585964980,	1487
34,15,0.3341407640,	1538
35,15,0.3435146810,	1419
36,15,0.3309962290,	1675
37,15,0.3338490310,	1536
38,15,0.3318341000,	1379
39,15,0.3363429600,	1435
40,15,0.3361591340,	1260
41,15,0.3344286210,	1620
42,15,0.3322177350,	1346
43,15,0.3586534930,	1728
44,15,0.3283149400,	1731
45,15,0.3378387810,	1576
46,15,0.3494578140,	1592
47,15,0.3834954000,	1808
48,15,0.3300572240,	1498
49,15,0.3292017890,	1283
